Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit;Land
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2995.00;EUR/MW;2995.00;EUR;17.83;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2997.00;EUR/MW;2997.00;EUR;17.84;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2999.00;EUR/MW;2999.00;EUR;17.85;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3001.00;EUR/MW;9003.00;EUR;17.86;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3003.00;EUR/MW;9009.00;EUR;17.88;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3005.00;EUR/MW;9015.00;EUR;17.89;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3007.00;EUR/MW;9021.00;EUR;17.90;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3009.00;EUR/MW;9027.00;EUR;17.91;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3011.00;EUR/MW;9033.00;EUR;17.92;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3013.00;EUR/MW;9039.00;EUR;17.93;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3015.00;EUR/MW;9045.00;EUR;17.95;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;3;MW;3;MW;3017.00;EUR/MW;9051.00;EUR;17.96;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3019.00;EUR/MW;6038.00;EUR;17.97;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3021.00;EUR/MW;6042.00;EUR;17.98;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3023.00;EUR/MW;6046.00;EUR;17.99;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3025.00;EUR/MW;6050.00;EUR;18.01;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3027.00;EUR/MW;6054.00;EUR;18.02;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3029.00;EUR/MW;3029.00;EUR;18.03;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3031.00;EUR/MW;3031.00;EUR;18.04;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3033.00;EUR/MW;3033.00;EUR;18.05;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3035.00;EUR/MW;3035.00;EUR;18.07;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3037.00;EUR/MW;3037.00;EUR;18.08;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3039.00;EUR/MW;3039.00;EUR;18.09;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3041.00;EUR/MW;3041.00;EUR;18.10;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3043.00;EUR/MW;3043.00;EUR;18.11;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3045.00;EUR/MW;3045.00;EUR;18.12;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3047.00;EUR/MW;3047.00;EUR;18.14;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3049.00;EUR/MW;3049.00;EUR;18.15;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3051.00;EUR/MW;3051.00;EUR;18.16;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3053.00;EUR/MW;3053.00;EUR;18.17;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3055.00;EUR/MW;3055.00;EUR;18.18;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3058.00;EUR/MW;3058.00;EUR;18.20;EUR/MWh*;CH
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3100.00;EUR/MW;6200.00;EUR;18.45;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3250.00;EUR/MW;6500.00;EUR;19.35;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3400.00;EUR/MW;6800.00;EUR;20.24;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3144.00;EUR/MW;6288.00;EUR;18.71;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;4;MW;4;MW;3183.00;EUR/MW;12732.00;EUR;18.95;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3218.00;EUR/MW;6436.00;EUR;19.15;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3210.00;EUR/MW;3210.00;EUR;19.11;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3250.00;EUR/MW;3250.00;EUR;19.35;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3280.00;EUR/MW;3280.00;EUR;19.52;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3228.00;EUR/MW;3228.00;EUR;19.21;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3298.00;EUR/MW;3298.00;EUR;19.63;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2662.80;EUR/MW;5325.60;EUR;15.85;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2686.32;EUR/MW;5372.64;EUR;15.99;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2708.16;EUR/MW;5416.32;EUR;16.12;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2731.68;EUR/MW;5463.36;EUR;16.26;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2755.20;EUR/MW;5510.40;EUR;16.40;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2777.04;EUR/MW;5554.08;EUR;16.53;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2800.56;EUR/MW;5601.12;EUR;16.67;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2822.40;EUR/MW;5644.80;EUR;16.80;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2845.92;EUR/MW;5691.84;EUR;16.94;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2869.44;EUR/MW;5738.88;EUR;17.08;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2891.28;EUR/MW;5782.56;EUR;17.21;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2914.80;EUR/MW;5829.60;EUR;17.35;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2938.32;EUR/MW;5876.64;EUR;17.49;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2960.16;EUR/MW;5920.32;EUR;17.62;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;2983.68;EUR/MW;5967.36;EUR;17.76;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3005.52;EUR/MW;6011.04;EUR;17.89;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3029.04;EUR/MW;6058.08;EUR;18.03;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3052.56;EUR/MW;6105.12;EUR;18.17;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3074.40;EUR/MW;6148.80;EUR;18.30;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3097.92;EUR/MW;6195.84;EUR;18.44;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3284.40;EUR/MW;3284.40;EUR;19.55;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3328.08;EUR/MW;3328.08;EUR;19.81;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3373.44;EUR/MW;3373.44;EUR;20.08;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3417.12;EUR/MW;3417.12;EUR;20.34;EUR/MWh*;AT
PRL_17_KW09;Primary control Auction;11;MW;11;MW;3291.00;EUR/MW;36201.00;EUR;19.59;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;11;MW;11;MW;3297.00;EUR/MW;36267.00;EUR;19.62;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;11;MW;11;MW;3285.00;EUR/MW;36135.00;EUR;19.55;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3302.00;EUR/MW;6604.00;EUR;19.65;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3292.00;EUR/MW;6584.00;EUR;19.60;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;2;MW;2;MW;3282.00;EUR/MW;6564.00;EUR;19.54;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;21;MW;21;MW;3407.00;EUR/MW;71547.00;EUR;20.28;EUR/MWh*;NL
PRL_17_KW09;Primary control Auction;1;MW;1;MW;3100.00;EUR/MW;3100.00;EUR;18.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2923.00;EUR/MW;2923.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2923.00;EUR/MW;2923.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2924.00;EUR/MW;2924.00;EUR;17.40;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2925.00;EUR/MW;2925.00;EUR;17.41;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2926.00;EUR/MW;2926.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2927.00;EUR/MW;2927.00;EUR;17.42;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2928.00;EUR/MW;2928.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2929.00;EUR/MW;2929.00;EUR;17.43;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2930.00;EUR/MW;2930.00;EUR;17.44;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2931.00;EUR/MW;2931.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2932.00;EUR/MW;2932.00;EUR;17.45;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2933.00;EUR/MW;2933.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2934.00;EUR/MW;2934.00;EUR;17.46;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2935.00;EUR/MW;2935.00;EUR;17.47;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2936.00;EUR/MW;2936.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2938.00;EUR/MW;2938.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2939.00;EUR/MW;2939.00;EUR;17.49;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2940.00;EUR/MW;2940.00;EUR;17.50;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2940.00;EUR/MW;2940.00;EUR;17.50;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2940.00;EUR/MW;2940.00;EUR;17.50;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2940.00;EUR/MW;2940.00;EUR;17.50;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2940.00;EUR/MW;2940.00;EUR;17.50;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2941.00;EUR/MW;2941.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2942.00;EUR/MW;2942.00;EUR;17.51;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2944.00;EUR/MW;2944.00;EUR;17.52;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2945.00;EUR/MW;2945.00;EUR;17.53;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
PRL_17_KW09;Primary control Auction;1;MW;1;MW;2946.00;EUR/MW;2946.00;EUR;17.54;EUR/MWh*;FR
