Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
TRL+_16_11_24;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.45;CHF/MW;4.50;CHF;0.11;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;0.75;CHF/MW;0.00;CHF;0.19;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.60;CHF/MW;0.00;CHF;0.15;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;9;MW;5;MW;0.78;CHF/MW;3.90;CHF;0.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;25;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;27;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;50;MW;50;MW;0.50;CHF/MW;25.00;CHF;0.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;60;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.40;CHF/MW;4.00;CHF;0.10;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.45;CHF/MW;4.50;CHF;0.11;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.55;CHF/MW;0.00;CHF;0.14;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;20;MW;20;MW;0.48;CHF/MW;9.60;CHF;0.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.52;CHF/MW;0.00;CHF;0.13;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.54;CHF/MW;0.00;CHF;0.14;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;2.80;CHF/MW;28.00;CHF;0.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;8.50;CHF/MW;0.00;CHF;2.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;215.00;CHF/MW;0.00;CHF;53.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;3.90;CHF/MW;0.00;CHF;0.98;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;4.20;CHF/MW;0.00;CHF;1.05;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;100.00;CHF/MW;0.00;CHF;25.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;9;MW;7;MW;4.41;CHF/MW;30.87;CHF;1.10;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;25;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;27;MW;0;MW;17.00;CHF/MW;0.00;CHF;4.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;40;MW;40;MW;3.60;CHF/MW;144.00;CHF;0.90;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;70;MW;0;MW;898.00;CHF/MW;0.00;CHF;224.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;20;MW;20;MW;3.40;CHF/MW;68.00;CHF;0.85;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;3.60;CHF/MW;0.00;CHF;0.90;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;3.70;CHF/MW;0.00;CHF;0.92;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;5;MW;5;MW;3.80;CHF/MW;19.00;CHF;0.95;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;20;MW;20;MW;3.60;CHF/MW;72.00;CHF;0.90;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;3.80;CHF/MW;0.00;CHF;0.95;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;4.20;CHF/MW;0.00;CHF;1.05;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;5.60;CHF/MW;56.00;CHF;1.40;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;9.10;CHF/MW;0.00;CHF;2.28;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;450.00;CHF/MW;0.00;CHF;112.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;8.40;CHF/MW;0.00;CHF;2.10;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;8.80;CHF/MW;0.00;CHF;2.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;9;MW;7;MW;8.86;CHF/MW;62.02;CHF;2.22;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;120.00;CHF/MW;0.00;CHF;30.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;8.80;CHF/MW;0.00;CHF;2.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;25;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;27;MW;0;MW;35.00;CHF/MW;0.00;CHF;8.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;40;MW;0;MW;6.90;CHF/MW;0.00;CHF;1.72;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;70;MW;0;MW;999.00;CHF/MW;0.00;CHF;249.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;20;MW;20;MW;6.60;CHF/MW;132.00;CHF;1.65;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;6.80;CHF/MW;0.00;CHF;1.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;7.20;CHF/MW;0.00;CHF;1.80;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;5;MW;5;MW;6.80;CHF/MW;34.00;CHF;1.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;20;MW;20;MW;5.70;CHF/MW;114.00;CHF;1.42;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;6.40;CHF/MW;64.00;CHF;1.60;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;20;MW;20;MW;6.20;CHF/MW;124.00;CHF;1.55;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;6.50;CHF/MW;65.00;CHF;1.62;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;2.80;CHF/MW;28.00;CHF;0.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;4.90;CHF/MW;0.00;CHF;1.22;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;13.00;CHF/MW;0.00;CHF;3.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;600.00;CHF/MW;0.00;CHF;150.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.60;CHF/MW;0.00;CHF;1.15;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;5.30;CHF/MW;0.00;CHF;1.32;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;9;MW;0;MW;4.99;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;80.00;CHF/MW;0.00;CHF;20.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;7.20;CHF/MW;0.00;CHF;1.80;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;13.00;CHF/MW;0.00;CHF;3.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;25;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;27;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;40;MW;35;MW;3.75;CHF/MW;131.25;CHF;0.94;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;70;MW;37;MW;4.09;CHF/MW;151.33;CHF;1.02;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;3.80;CHF/MW;0.00;CHF;0.95;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;3.90;CHF/MW;0.00;CHF;0.98;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.10;CHF/MW;0.00;CHF;1.02;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;20;MW;20;MW;3.80;CHF/MW;76.00;CHF;0.95;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;4.20;CHF/MW;0.00;CHF;1.05;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;20;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;4.70;CHF/MW;47.00;CHF;1.18;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;7.50;CHF/MW;0.00;CHF;1.88;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;70;MW;0;MW;32.50;CHF/MW;0.00;CHF;8.12;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;600.00;CHF/MW;0.00;CHF;150.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;5;MW;5;MW;6.00;CHF/MW;30.00;CHF;1.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;6.20;CHF/MW;0.00;CHF;1.55;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;6.80;CHF/MW;0.00;CHF;1.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;9;MW;0;MW;6.77;CHF/MW;0.00;CHF;1.69;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;120.00;CHF/MW;0.00;CHF;30.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;7.20;CHF/MW;0.00;CHF;1.80;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;25;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;27;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;40;MW;40;MW;5.10;CHF/MW;204.00;CHF;1.28;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;70;MW;7;MW;6.94;CHF/MW;48.58;CHF;1.74;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;5.00;CHF/MW;50.00;CHF;1.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;4.90;CHF/MW;49.00;CHF;1.22;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;20;MW;20;MW;4.80;CHF/MW;96.00;CHF;1.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;6.80;CHF/MW;0.00;CHF;1.70;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;5.40;CHF/MW;0.00;CHF;1.35;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;5.80;CHF/MW;0.00;CHF;1.45;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;6.20;CHF/MW;0.00;CHF;1.55;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;3.60;CHF/MW;36.00;CHF;0.90;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;6.70;CHF/MW;0.00;CHF;1.68;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;70;MW;0;MW;11.50;CHF/MW;0.00;CHF;2.88;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;300.00;CHF/MW;0.00;CHF;75.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;6.20;CHF/MW;0.00;CHF;1.55;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;6.40;CHF/MW;0.00;CHF;1.60;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;9;MW;0;MW;6.10;CHF/MW;0.00;CHF;1.52;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;40.00;CHF/MW;0.00;CHF;10.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;12.00;CHF/MW;0.00;CHF;3.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;25;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;27;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;40;MW;0;MW;4.70;CHF/MW;0.00;CHF;1.18;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;70;MW;12;MW;5.40;CHF/MW;64.80;CHF;1.35;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;3.60;CHF/MW;36.00;CHF;0.90;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;3.70;CHF/MW;37.00;CHF;0.92;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;3.80;CHF/MW;38.00;CHF;0.95;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;3.90;CHF/MW;39.00;CHF;0.98;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;20;MW;20;MW;4.20;CHF/MW;84.00;CHF;1.05;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;4.80;CHF/MW;0.00;CHF;1.20;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;20;MW;20;MW;4.60;CHF/MW;92.00;CHF;1.15;CHF/MWh*
TRL+_16_11_25;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;5.00;CHF/MW;0.00;CHF;1.25;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;20;MW;20;MW;0.30;CHF/MW;6.00;CHF;0.08;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.40;CHF/MW;0.00;CHF;0.10;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;0.34;CHF/MW;0.00;CHF;0.08;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;9;MW;0;MW;0.99;CHF/MW;0.00;CHF;0.25;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;1.90;CHF/MW;0.00;CHF;0.48;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;2.00;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;3.50;CHF/MW;0.00;CHF;0.88;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;1.30;CHF/MW;0.00;CHF;0.32;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;1.60;CHF/MW;0.00;CHF;0.40;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;1.80;CHF/MW;0.00;CHF;0.45;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;7.00;CHF/MW;0.00;CHF;1.75;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;25;MW;0;MW;5.50;CHF/MW;0.00;CHF;1.38;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;27;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;50;MW;45;MW;0.33;CHF/MW;14.85;CHF;0.08;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;60;MW;40;MW;0.35;CHF/MW;14.00;CHF;0.09;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.50;CHF/MW;0.00;CHF;0.12;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.70;CHF/MW;0.00;CHF;0.18;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;1.10;CHF/MW;0.00;CHF;0.28;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;9;MW;0;MW;9.50;CHF/MW;0.00;CHF;2.38;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;9;MW;0;MW;9.80;CHF/MW;0.00;CHF;2.45;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 00:00 bis 04:00;80;MW;0;MW;199.00;CHF/MW;0.00;CHF;49.75;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;4.00;CHF/MW;0.00;CHF;1.00;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;2.80;CHF/MW;0.00;CHF;0.70;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;20;MW;20;MW;1.20;CHF/MW;24.00;CHF;0.30;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;1.60;CHF/MW;0.00;CHF;0.40;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;1.40;CHF/MW;0.00;CHF;0.35;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;9;MW;0;MW;1.99;CHF/MW;0.00;CHF;0.50;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;3.80;CHF/MW;0.00;CHF;0.95;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;4.20;CHF/MW;0.00;CHF;1.05;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;6.00;CHF/MW;0.00;CHF;1.50;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;2.40;CHF/MW;0.00;CHF;0.60;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;2.70;CHF/MW;0.00;CHF;0.68;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;2.90;CHF/MW;0.00;CHF;0.72;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;25;MW;0;MW;8.00;CHF/MW;0.00;CHF;2.00;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;27;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;40;MW;35;MW;1.12;CHF/MW;39.20;CHF;0.28;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;70;MW;40;MW;1.10;CHF/MW;44.00;CHF;0.28;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;1.10;CHF/MW;11.00;CHF;0.28;CHF/MWh*
TRL+_16_11_26;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;1.30;CHF/MW;0.00;CHF;0.32;CHF/MWh*
