Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;7;MW;7;MW;14;CHF/MW;98;CHF;3.5;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;14;CHF/MW;70;CHF;3.5;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;1;CHF/MW;10;CHF;0.25;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;1;CHF/MW;10;CHF;0.25;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;40;CHF/MW;0;CHF;10;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;180;CHF/MW;0;CHF;45;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;20;MW;20;MW;8;CHF/MW;160;CHF;2;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;15;CHF/MW;150;CHF;3.75;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;50;MW;50;MW;4.9;CHF/MW;245;CHF;1.22;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;50;MW;49;MW;6.92;CHF/MW;339.08;CHF;1.73;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;50;MW;50;MW;13;CHF/MW;650;CHF;3.25;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;40;MW;25;MW;9;CHF/MW;225;CHF;2.25;CHF/MWh*
TRL-_15_03_09;Tertiary Power DOWN 20:00 bis 24:00;40;MW;25;MW;18;CHF/MW;450;CHF;4.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;5;MW;5;MW;6;CHF/MW;30;CHF;1.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;29.9;CHF/MW;299;CHF;7.48;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;10;MW;0;MW;125;CHF/MW;0;CHF;31.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;6;CHF/MW;60;CHF;1.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;6;CHF/MW;60;CHF;1.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;8;CHF/MW;160;CHF;2;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;80;CHF/MW;0;CHF;20;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;7;MW;7;MW;14.6;CHF/MW;102.2;CHF;3.65;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;5;MW;5;MW;19.3;CHF/MW;96.5;CHF;4.82;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;90;MW;90;MW;24.1;CHF/MW;2169;CHF;6.02;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;122;CHF/MW;0;CHF;30.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;27.6;CHF/MW;552;CHF;6.9;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;25;MW;0;MW;138;CHF/MW;0;CHF;34.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;11;MW;11;MW;28.9;CHF/MW;317.9;CHF;7.22;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;20;MW;13;MW;34.4;CHF/MW;447.2;CHF;8.6;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;80;MW;65;MW;54;CHF/MW;3510;CHF;13.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;148;CHF/MW;0;CHF;37;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;50;MW;40;MW;73;CHF/MW;2920;CHF;18.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;110;CHF/MW;0;CHF;27.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;40;MW;0;MW;125;CHF/MW;0;CHF;31.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;40;MW;0;MW;160;CHF/MW;0;CHF;40;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 00:00 bis 04:00;40;MW;0;MW;200;CHF/MW;0;CHF;50;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;6.5;CHF/MW;32.5;CHF;1.62;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;10;MW;10;MW;32;CHF/MW;320;CHF;8;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;10;MW;0;MW;125;CHF/MW;0;CHF;31.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;10;MW;10;MW;8;CHF/MW;80;CHF;2;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;10;MW;10;MW;9;CHF/MW;90;CHF;2.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;40;CHF/MW;800;CHF;10;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;50;CHF/MW;1000;CHF;12.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;6;MW;6;MW;17.8;CHF/MW;106.8;CHF;4.45;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;22.6;CHF/MW;113;CHF;5.65;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;90;MW;90;MW;23.7;CHF/MW;2133;CHF;5.92;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;5;MW;0;MW;126;CHF/MW;0;CHF;31.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;36;CHF/MW;720;CHF;9;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;25;MW;0;MW;138;CHF/MW;0;CHF;34.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;11;MW;10;MW;27.9;CHF/MW;279;CHF;6.98;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;20;MW;12;MW;29;CHF/MW;348;CHF;7.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;80;MW;65;MW;49;CHF/MW;3185;CHF;12.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;50;MW;25;MW;58;CHF/MW;1450;CHF;14.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;50;MW;0;MW;188;CHF/MW;0;CHF;47;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;50;MW;0;MW;190;CHF/MW;0;CHF;47.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;50;MW;0;MW;195;CHF/MW;0;CHF;48.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;40;MW;0;MW;300;CHF/MW;0;CHF;75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;40;MW;0;MW;310;CHF/MW;0;CHF;77.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 04:00 bis 08:00;40;MW;0;MW;320;CHF/MW;0;CHF;80;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;2.2;CHF/MW;22;CHF;0.55;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;2.3;CHF/MW;23;CHF;0.58;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;2.4;CHF/MW;24;CHF;0.6;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;9;CHF/MW;90;CHF;2.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;30;CHF/MW;300;CHF;7.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;3;CHF/MW;30;CHF;0.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;20;CHF/MW;200;CHF;5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;20;MW;20;MW;40;CHF/MW;800;CHF;10;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;20;MW;20;MW;7;CHF/MW;140;CHF;1.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;5;MW;5;MW;14;CHF/MW;70;CHF;3.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;20;MW;20;MW;11.2;CHF/MW;224;CHF;2.8;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;25;MW;25;MW;4.5;CHF/MW;112.5;CHF;1.12;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;25;MW;0;MW;74;CHF/MW;0;CHF;18.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;11;MW;11;MW;7.4;CHF/MW;81.4;CHF;1.85;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;20;MW;13;MW;8.2;CHF/MW;106.6;CHF;2.05;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;80;MW;65;MW;26.4;CHF/MW;1716;CHF;6.6;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;50;MW;0;MW;148;CHF/MW;0;CHF;37;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;50;MW;32;MW;52.8;CHF/MW;1689.6;CHF;13.2;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;50;MW;25;MW;65;CHF/MW;1625;CHF;16.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;50;MW;0;MW;75;CHF/MW;0;CHF;18.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;40;MW;0;MW;90;CHF/MW;0;CHF;22.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;40;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 08:00 bis 12:00;40;MW;0;MW;120;CHF/MW;0;CHF;30;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2.8;CHF/MW;28;CHF;0.7;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2.9;CHF/MW;29;CHF;0.72;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;14.9;CHF/MW;149;CHF;3.72;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;50;CHF/MW;500;CHF;12.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;3;CHF/MW;30;CHF;0.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;20;CHF/MW;200;CHF;5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;20;MW;20;MW;40;CHF/MW;800;CHF;10;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;15;CHF/MW;150;CHF;3.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;5;MW;5;MW;14;CHF/MW;70;CHF;3.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;20;MW;20;MW;16.4;CHF/MW;328;CHF;4.1;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;25;MW;25;MW;7.5;CHF/MW;187.5;CHF;1.88;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;25;MW;25;MW;68;CHF/MW;1700;CHF;17;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;11;MW;11;MW;19.4;CHF/MW;213.4;CHF;4.85;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;20;MW;13;MW;19.9;CHF/MW;258.7;CHF;4.98;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;80;MW;65;MW;31;CHF/MW;2015;CHF;7.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;50;MW;0;MW;149;CHF/MW;0;CHF;37.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;50;MW;27;MW;60.8;CHF/MW;1641.6;CHF;15.2;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;50;MW;25;MW;75;CHF/MW;1875;CHF;18.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;50;MW;0;MW;85;CHF/MW;0;CHF;21.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;40;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;40;MW;0;MW;110;CHF/MW;0;CHF;27.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 12:00 bis 16:00;40;MW;0;MW;120;CHF/MW;0;CHF;30;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2.4;CHF/MW;24;CHF;0.6;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2.5;CHF/MW;25;CHF;0.62;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;9;CHF/MW;90;CHF;2.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;5;MW;5;MW;12;CHF/MW;60;CHF;3;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;25;CHF/MW;250;CHF;6.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;3;CHF/MW;30;CHF;0.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;20;CHF/MW;200;CHF;5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;20;MW;20;MW;40;CHF/MW;800;CHF;10;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;20;MW;20;MW;7;CHF/MW;140;CHF;1.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;5;MW;5;MW;14;CHF/MW;70;CHF;3.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;20;MW;20;MW;11.6;CHF/MW;232;CHF;2.9;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;25;MW;25;MW;6.5;CHF/MW;162.5;CHF;1.62;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;25;MW;25;MW;49;CHF/MW;1225;CHF;12.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;11;MW;11;MW;7.4;CHF/MW;81.4;CHF;1.85;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;20;MW;13;MW;8.2;CHF/MW;106.6;CHF;2.05;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;80;MW;65;MW;27;CHF/MW;1755;CHF;6.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;50;MW;0;MW;148;CHF/MW;0;CHF;37;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;50;MW;37;MW;56.44;CHF/MW;2088.28;CHF;14.11;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;50;MW;0;MW;67;CHF/MW;0;CHF;16.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;50;MW;0;MW;75;CHF/MW;0;CHF;18.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;40;MW;0;MW;85;CHF/MW;0;CHF;21.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;40;MW;0;MW;95;CHF/MW;0;CHF;23.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 16:00 bis 20:00;40;MW;0;MW;105;CHF/MW;0;CHF;26.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;2.5;CHF/MW;12.5;CHF;0.62;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;18;CHF/MW;180;CHF;4.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;22;CHF/MW;110;CHF;5.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;55;CHF/MW;550;CHF;13.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;5;MW;0;MW;5000;CHF/MW;0;CHF;1250;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;3;CHF/MW;30;CHF;0.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;20;CHF/MW;200;CHF;5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;20;MW;20;MW;40;CHF/MW;800;CHF;10;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;15;CHF/MW;150;CHF;3.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;7;MW;7;MW;14;CHF/MW;98;CHF;3.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;14;CHF/MW;70;CHF;3.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;20;MW;20;MW;17.6;CHF/MW;352;CHF;4.4;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;25;MW;25;MW;78;CHF/MW;1950;CHF;19.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;11;MW;11;MW;16.4;CHF/MW;180.4;CHF;4.1;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;20;MW;13;MW;17.9;CHF/MW;232.7;CHF;4.48;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;80;MW;65;MW;36;CHF/MW;2340;CHF;9;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;50;MW;30;MW;24.2;CHF/MW;726;CHF;6.05;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;50;MW;25;MW;60;CHF/MW;1500;CHF;15;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;50;MW;25;MW;75;CHF/MW;1875;CHF;18.75;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;50;MW;0;MW;85;CHF/MW;0;CHF;21.25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;40;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;40;MW;0;MW;110;CHF/MW;0;CHF;27.5;CHF/MWh*
TRL-_15_03_10;Tertiary Power DOWN 20:00 bis 24:00;40;MW;0;MW;120;CHF/MW;0;CHF;30;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;5;MW;5;MW;33.2;CHF/MW;166;CHF;8.3;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;7;MW;7;MW;33.9;CHF/MW;237.3;CHF;8.48;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;52;CHF/MW;1040;CHF;13;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;55.5;CHF/MW;1110;CHF;13.88;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;79;CHF/MW;0;CHF;19.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;99;CHF/MW;0;CHF;24.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;11;MW;11;MW;34.4;CHF/MW;378.4;CHF;8.6;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;11;MW;36.1;CHF/MW;397.1;CHF;9.02;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;80;MW;0;MW;199;CHF/MW;0;CHF;49.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;188;CHF/MW;0;CHF;47;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;5;MW;5;MW;15.5;CHF/MW;77.5;CHF;3.88;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;28;CHF/MW;280;CHF;7;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;60;CHF/MW;1200;CHF;15;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;70;CHF/MW;0;CHF;17.5;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;25;CHF/MW;250;CHF;6.25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;30;CHF/MW;300;CHF;7.5;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;45;CHF/MW;900;CHF;11.25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;25;MW;0;MW;75;CHF/MW;0;CHF;18.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;120;CHF/MW;0;CHF;30;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;140;CHF/MW;0;CHF;35;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;47;MW;40;CHF/MW;1880;CHF;10;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;50;MW;45;CHF/MW;2250;CHF;11.25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;35;MW;54;CHF/MW;1890;CHF;13.5;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;25;MW;57;CHF/MW;1425;CHF;14.25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 00:00 bis 04:00;50;MW;0;MW;200;CHF/MW;0;CHF;50;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;38;CHF/MW;190;CHF;9.5;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;6;MW;5;MW;39;CHF/MW;195;CHF;9.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;48;CHF/MW;960;CHF;12;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;55.5;CHF/MW;1110;CHF;13.88;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;95;CHF/MW;0;CHF;23.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;121;CHF/MW;0;CHF;30.25;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;11;MW;11;MW;36.4;CHF/MW;400.4;CHF;9.1;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;20;MW;11;MW;38.1;CHF/MW;419.1;CHF;9.52;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;80;MW;0;MW;199;CHF/MW;0;CHF;49.75;CHF/MWh*
TRL-_15_03_11;Tertiary Power DOWN 04:00 bis 08:00;50;MW;0;MW;208;CHF/MW;0;CHF;52;CHF/MWh*
